TRAIN EPOCH 1/50, ITER 69/147, LOSS 1.186
TRAIN EPOCH 1/50, ITER 70/147, LOSS 1.182
TRAIN EPOCH 1/50, ITER 71/147, LOSS 1.181
TRAIN EPOCH 1/50, ITER 72/147, LOSS 1.178
TRAIN EPOCH 1/50, ITER 73/147, LOSS 1.174
TRAIN EPOCH 1/50, ITER 74/147, LOSS 1.171
TRAIN EPOCH 1/50, ITER 75/147, LOSS 1.168
TRAIN EPOCH 1/50, ITER 76/147, LOSS 1.164
TRAIN EPOCH 1/50, ITER 77/147, LOSS 1.160
TRAIN EPOCH 1/50, ITER 78/147, LOSS 1.155
TRAIN EPOCH 1/50, ITER 79/147, LOSS 1.150
TRAIN EPOCH 1/50, ITER 80/147, LOSS 1.147
TRAIN EPOCH 1/50, ITER 81/147, LOSS 1.142
TRAIN EPOCH 1/50, ITER 82/147, LOSS 1.137
TRAIN EPOCH 1/50, ITER 83/147, LOSS 1.132
TRAIN EPOCH 1/50, ITER 84/147, LOSS 1.127
TRAIN EPOCH 1/50, ITER 85/147, LOSS 1.121
TRAIN EPOCH 1/50, ITER 86/147, LOSS 1.118
TRAIN EPOCH 1/50, ITER 87/147, LOSS 1.114
TRAIN EPOCH 1/50, ITER 88/147, LOSS 1.110
TRAIN EPOCH 1/50, ITER 89/147, LOSS 1.105
TRAIN EPOCH 1/50, ITER 90/147, LOSS 1.099
TRAIN EPOCH 1/50, ITER 91/147, LOSS 1.095
TRAIN EPOCH 1/50, ITER 92/147, LOSS 1.089
TRAIN EPOCH 1/50, ITER 93/147, LOSS 1.084
TRAIN EPOCH 1/50, ITER 94/147, LOSS 1.078
TRAIN EPOCH 1/50, ITER 95/147, LOSS 1.074
TRAIN EPOCH 1/50, ITER 96/147, LOSS 1.068
TRAIN EPOCH 1/50, ITER 97/147, LOSS 1.064
TRAIN EPOCH 1/50, ITER 98/147, LOSS 1.060
TRAIN EPOCH 1/50, ITER 99/147, LOSS 1.055
TRAIN EPOCH 1/50, ITER 100/147, LOSS 1.051
TRAIN EPOCH 1/50, ITER 101/147, LOSS 1.046
TRAIN EPOCH 1/50, ITER 102/147, LOSS 1.041
TRAIN EPOCH 1/50, ITER 103/147, LOSS 1.036
TRAIN EPOCH 1/50, ITER 104/147, LOSS 1.031
